Time,Time Code,Country Name,Country Code,Exports of goods and services (annual % growth) [NE.EXP.GNFS.KD.ZG]
2006,YR2006,Bermuda,BMU,..
2006,YR2006,Canada,CAN,0.881307868404718
2006,YR2006,Channel Islands,CHI,..
2006,YR2006,Croatia,HRV,7.9482042454823
2006,YR2006,Cyprus,CYP,2.30290453900149
2006,YR2006,Czech Republic,CZE,14.2892108704751
2006,YR2006,Denmark,DNK,10.3376214608294
2006,YR2006,Estonia,EST,9.52944681646564
2006,YR2006,Faroe Islands,FRO,..
2006,YR2006,Finland,FIN,9.81379552640824
2006,YR2006,France,FRA,5.99773357712967
2006,YR2006,Germany,DEU,12.2908433287317
2006,YR2006,Gibraltar,GIB,..
2006,YR2006,Greece,GRC,5.21274373850392
2006,YR2006,Greenland,GRL,-6.22720166753517
2006,YR2006,Hungary,HUN,19.5184796925342
2006,YR2006,Iceland,ISL,-4.69778292241695
2006,YR2006,Ireland,IRL,6.05122109556598
2006,YR2006,Isle of Man,IMN,..
2006,YR2006,Italy,ITA,8.31032737216466
2006,YR2006,Latvia,LVA,7.54243060067692
2006,YR2006,Liechtenstein,LIE,..
2006,YR2006,Lithuania,LTU,12.8072564328028
2006,YR2006,Luxembourg,LUX,13.1297167399193
2006,YR2006,Monaco,MCO,..
2006,YR2006,Netherlands,NLD,7.17288596403012
2006,YR2006,Norway,NOR,-0.805967567109533
2006,YR2006,Poland,POL,15.3727610817872
2006,YR2006,Portugal,PRT,12.4462975556582
2006,YR2006,Romania,ROU,11.7713001298624
2006,YR2006,San Marino,SMR,..
2006,YR2006,Slovak Republic,SVK,22.8347128554828
2006,YR2006,Slovenia,SVN,14.1225347235526
2006,YR2006,Spain,ESP,4.72925921926262
2006,YR2006,Sweden,SWE,8.61398412339152
2006,YR2006,Switzerland,CHE,6.25949312045091
2006,YR2006,United Kingdom,GBR,12.3575183857979
2006,YR2006,United States,USA,9.34282465136376
2007,YR2007,Andorra,AND,..
2007,YR2007,Austria,AUT,7.57180863002102
2007,YR2007,Belgium,BEL,5.4360453826736
2007,YR2007,Bermuda,BMU,..
2007,YR2007,Canada,CAN,1.13763802668596
2007,YR2007,Channel Islands,CHI,..
2007,YR2007,Croatia,HRV,5.00456575326227
2007,YR2007,Cyprus,CYP,5.36315612457388
2007,YR2007,Czech Republic,CZE,11.0313563800241
2007,YR2007,Denmark,DNK,3.65355693854517
2007,YR2007,Estonia,EST,12.6154315049575
2007,YR2007,Faroe Islands,FRO,..
2007,YR2007,Finland,FIN,8.98741601791617
2007,YR2007,France,FRA,2.79118994265615
2007,YR2007,Germany,DEU,8.88648027831928
2007,YR2007,Gibraltar,GIB,..
2007,YR2007,Greece,GRC,10.6183520945024
2007,YR2007,Greenland,GRL,3.05177364082618
2007,YR2007,Hungary,HUN,16.1043831373121
2007,YR2007,Iceland,ISL,23.346860403364
2007,YR2007,Ireland,IRL,8.90145722753101
2007,YR2007,Isle of Man,IMN,..
2007,YR2007,Italy,ITA,6.19733243423694
2007,YR2007,Latvia,LVA,13.8596930624719
2007,YR2007,Liechtenstein,LIE,..
2007,YR2007,Lithuania,LTU,3.19320198277764
2007,YR2007,Luxembourg,LUX,8.10572557971882
2007,YR2007,Monaco,MCO,..
2007,YR2007,Netherlands,NLD,5.35491144077318
2007,YR2007,Norway,NOR,1.36065983682047
2007,YR2007,Poland,POL,10.0584223959164
2007,YR2007,Portugal,PRT,6.4436678041113
2007,YR2007,Romania,ROU,20.8992069111484
2007,YR2007,San Marino,SMR,..
2007,YR2007,Slovak Republic,SVK,14.4584493779852
2007,YR2007,Slovenia,SVN,13.8578035174633
2007,YR2007,Spain,ESP,7.59704310537937
2007,YR2007,Sweden,SWE,4.59540701457222
2007,YR2007,Switzerland,CHE,11.3644954954072
2007,YR2007,United Kingdom,GBR,-2.08068993150231
2007,YR2007,United States,USA,8.70182205405419
2008,YR2008,Andorra,AND,..
2008,YR2008,Austria,AUT,2.17066746248533
2008,YR2008,Belgium,BEL,1.80762409108385
2008,YR2008,Bermuda,BMU,..
2008,YR2008,Canada,CAN,-4.54392996090137
2008,YR2008,Channel Islands,CHI,..
2008,YR2008,Croatia,HRV,-2.11419346504599
2008,YR2008,Cyprus,CYP,-0.564721814461336
2008,YR2008,Czech Republic,CZE,4.21383932528659
2008,YR2008,Denmark,DNK,3.87201715104533
2008,YR2008,Estonia,EST,0.897881498992888
2008,YR2008,Faroe Islands,FRO,..
2008,YR2008,Finland,FIN,6.60118887448323
2008,YR2008,France,FRA,0.440686647517353
2008,YR2008,Germany,DEU,1.94078185439315
2008,YR2008,Gibraltar,GIB,..
2008,YR2008,Greece,GRC,3.47280269143995
2008,YR2008,Greenland,GRL,7.31811441153999
2008,YR2008,Hungary,HUN,6.69164182403182
2008,YR2008,Iceland,ISL,3.33576050175435
2008,YR2008,Ireland,IRL,-3.8034447296355
2008,YR2008,Isle of Man,IMN,..
2008,YR2008,Italy,ITA,-3.16913205308693
2008,YR2008,Latvia,LVA,2.31881880698319
2008,YR2008,Liechtenstein,LIE,..
2008,YR2008,Lithuania,LTU,11.6176214007704
2008,YR2008,Luxembourg,LUX,5.47191440861616
2008,YR2008,Monaco,MCO,..
2008,YR2008,Netherlands,NLD,1.61681594368355
2008,YR2008,Norway,NOR,0.132299286093044
2008,YR2008,Poland,POL,7.05117172284473
2008,YR2008,Portugal,PRT,-0.417025096406917
2008,YR2008,Romania,ROU,13.7506978915526
2008,YR2008,San Marino,SMR,..
2008,YR2008,Slovak Republic,SVK,3.01030507856535
2008,YR2008,Slovenia,SVN,4.18334244426384
2008,YR2008,Spain,ESP,-0.906456228705878
2008,YR2008,Sweden,SWE,1.85245998521933
2008,YR2008,Switzerland,CHE,3.86210997058822
2008,YR2008,United Kingdom,GBR,1.32202520153035
2008,YR2008,United States,USA,5.65816268058887
2009,YR2009,Andorra,AND,..
2009,YR2009,Austria,AUT,-14.368108063462
2009,YR2009,Belgium,BEL,-11.2752943738442
2009,YR2009,Bermuda,BMU,..
2009,YR2009,Canada,CAN,-12.9651816269986
2009,YR2009,Channel Islands,CHI,..
2009,YR2009,Croatia,HRV,-13.8217033928247
2009,YR2009,Cyprus,CYP,-4.65452812101469
2009,YR2009,Czech Republic,CZE,-9.82792784768168
2009,YR2009,Denmark,DNK,-9.22439001454745
2009,YR2009,Estonia,EST,-20.3085483012735
2009,YR2009,Faroe Islands,FRO,..
2009,YR2009,Finland,FIN,-20.1135907291607
2009,YR2009,France,FRA,-10.8980424089011
2009,YR2009,Germany,DEU,-14.2787411852765
2009,YR2009,Gibraltar,GIB,..
2009,YR2009,Greece,GRC,-18.5193346642985
2009,YR2009,Greenland,GRL,-8.27628080313212
2009,YR2009,Hungary,HUN,-10.7237988184515
2009,YR2009,Iceland,ISL,8.25920689178766
2009,YR2009,Ireland,IRL,4.64851821282706
2009,YR2009,Isle of Man,IMN,..
2009,YR2009,Italy,ITA,-17.8164125409252
2009,YR2009,Latvia,LVA,-12.8742676428921
2009,YR2009,Liechtenstein,LIE,..
2009,YR2009,Lithuania,LTU,-13.6758764672383
2009,YR2009,Luxembourg,LUX,-11.6415200219998
2009,YR2009,Monaco,MCO,..
2009,YR2009,Netherlands,NLD,-8.64174036783265
2009,YR2009,Norway,NOR,-4.10050579041918
2009,YR2009,Poland,POL,-5.93466837326912
2009,YR2009,Portugal,PRT,-10.0456949728553
2009,YR2009,Romania,ROU,-5.68382755978367
2009,YR2009,San Marino,SMR,..
2009,YR2009,Slovak Republic,SVK,-16.3669363749113
2009,YR2009,Slovenia,SVN,-16.560469248566
2009,YR2009,Spain,ESP,-10.8379131873116
2009,YR2009,Sweden,SWE,-14.4580244727636
2009,YR2009,Switzerland,CHE,-9.96963243982535
2009,YR2009,United Kingdom,GBR,-7.80238850344756
2009,YR2009,United States,USA,-8.39655290982438
2010,YR2010,Andorra,AND,..
2010,YR2010,Austria,AUT,13.131073253214
2010,YR2010,Belgium,BEL,10.4390845951064
2010,YR2010,Bermuda,BMU,..
2010,YR2010,Canada,CAN,6.67763322789672
2010,YR2010,Channel Islands,CHI,..
2010,YR2010,Croatia,HRV,7.78355435944115
2010,YR2010,Cyprus,CYP,6.13940980355297
2010,YR2010,Czech Republic,CZE,14.6616045193349
2010,YR2010,Denmark,DNK,2.94013456635707
2010,YR2010,Estonia,EST,24.2172263993545
2010,YR2010,Faroe Islands,FRO,..
2010,YR2010,Finland,FIN,6.18025134649911
2010,YR2010,France,FRA,8.69517339659956
2010,YR2010,Germany,DEU,14.4077452190245
2010,YR2010,Gibraltar,GIB,..
2010,YR2010,Greece,GRC,4.86119257239666
2010,YR2010,Greenland,GRL,9.43620178041542
2010,YR2010,Hungary,HUN,11.1182136614628
2010,YR2010,Iceland,ISL,0.985326021960049
2010,YR2010,Ireland,IRL,6.0099801356406
2010,YR2010,Isle of Man,IMN,..
2010,YR2010,Italy,ITA,11.7615639494964
2010,YR2010,Latvia,LVA,13.4439775493674
2010,YR2010,Liechtenstein,LIE,..
2010,YR2010,Lithuania,LTU,16.3817322864354
2010,YR2010,Luxembourg,LUX,10.3724751872016
2010,YR2010,Monaco,MCO,..
2010,YR2010,Netherlands,NLD,9.72760462261957
2010,YR2010,Norway,NOR,0.556215322251077
2010,YR2010,Poland,POL,12.8360573185816
2010,YR2010,Portugal,PRT,9.20900473398038
2010,YR2010,Romania,ROU,15.5242030326314
2010,YR2010,San Marino,SMR,..
2010,YR2010,Slovak Republic,SVK,17.3355695003707
2010,YR2010,Slovenia,SVN,10.160558822266
2010,YR2010,Spain,ESP,9.06326557327996
2010,YR2010,Sweden,SWE,10.6472144757195
2010,YR2010,Switzerland,CHE,12.8400949477789
2010,YR2010,United Kingdom,GBR,5.78831679165714
2010,YR2010,United States,USA,12.1382521389453
2011,YR2011,Andorra,AND,..
2011,YR2011,Austria,AUT,5.93536167711328
2011,YR2011,Belgium,BEL,4.63128074946135
2011,YR2011,Bermuda,BMU,..
2011,YR2011,Canada,CAN,4.82766271147503
2011,YR2011,Channel Islands,CHI,..
2011,YR2011,Croatia,HRV,2.30360516999288
2011,YR2011,Cyprus,CYP,6.95209258985044
2011,YR2011,Czech Republic,CZE,9.16351428932573
2011,YR2011,Denmark,DNK,7.19487594778387
2011,YR2011,Estonia,EST,24.1730177337622
2011,YR2011,Faroe Islands,FRO,..
2011,YR2011,Finland,FIN,2.02900119034737
2011,YR2011,France,FRA,6.36388972363639
2011,YR2011,Germany,DEU,8.34992511983359
2011,YR2011,Gibraltar,GIB,..
2011,YR2011,Greece,GRC,0.0271698419935973
2011,YR2011,Greenland,GRL,4.25287835808443
2011,YR2011,Hungary,HUN,6.40773643824689
2011,YR2011,Iceland,ISL,3.40729167927529
2011,YR2011,Ireland,IRL,3.19465943058761
2011,YR2011,Isle of Man,IMN,..
2011,YR2011,Italy,ITA,5.41987147647059
2011,YR2011,Latvia,LVA,12.603647116734
2011,YR2011,Liechtenstein,LIE,..
2011,YR2011,Lithuania,LTU,14.546867161826
2011,YR2011,Luxembourg,LUX,4.04525098541835
2011,YR2011,Monaco,MCO,..
2011,YR2011,Netherlands,NLD,5.15917488341621
2011,YR2011,Norway,NOR,-0.814433973843194
2011,YR2011,Poland,POL,7.67184873221373
2011,YR2011,Portugal,PRT,6.88292040379504
2011,YR2011,Romania,ROU,12.1162531855185
2011,YR2011,San Marino,SMR,..
2011,YR2011,Slovak Republic,SVK,10.6301365974065
2011,YR2011,Slovenia,SVN,6.86864929498958
2011,YR2011,Spain,ESP,8.17360946786148
2011,YR2011,Sweden,SWE,6.71979624532719
2011,YR2011,Switzerland,CHE,4.9093024634677
2011,YR2011,United Kingdom,GBR,7.25846040178683
2011,YR2011,United States,USA,7.13885210729887
2012,YR2012,Andorra,AND,..
2012,YR2012,Austria,AUT,1.43769461927685
2012,YR2012,Belgium,BEL,-0.486850564838733
2012,YR2012,Bermuda,BMU,..
2012,YR2012,Canada,CAN,2.8146891173887
2012,YR2012,Channel Islands,CHI,..
2012,YR2012,Croatia,HRV,-1.45689015430871
2012,YR2012,Cyprus,CYP,-0.534989654367919
2012,YR2012,Czech Republic,CZE,4.2794007868586
2012,YR2012,Denmark,DNK,1.16220570008316
2012,YR2012,Estonia,EST,4.82627459955107
2012,YR2012,Faroe Islands,FRO,..
2012,YR2012,Finland,FIN,0.233335101023499
2012,YR2012,France,FRA,2.84213554445077
2012,YR2012,Germany,DEU,2.90570872412763
2012,YR2012,Gibraltar,GIB,..
2012,YR2012,Greece,GRC,1.17331351849035
2012,YR2012,Greenland,GRL,-3.90532781145589
2012,YR2012,Hungary,HUN,-1.70377924353035
2012,YR2012,Iceland,ISL,3.59845312945777
2012,YR2012,Ireland,IRL,-0.871614256322161
2012,YR2012,Isle of Man,IMN,..
2012,YR2012,Italy,ITA,2.03230950398255
2012,YR2012,Latvia,LVA,9.49795003702849
2012,YR2012,Liechtenstein,LIE,..
2012,YR2012,Lithuania,LTU,10.8475296288274
2012,YR2012,Luxembourg,LUX,2.75171614762624
2012,YR2012,Monaco,MCO,..
2012,YR2012,Netherlands,NLD,3.2587909057892
2012,YR2012,Norway,NOR,1.71979023728926
2012,YR2012,Poland,POL,4.25798841636569
2012,YR2012,Portugal,PRT,3.08056319733862
2012,YR2012,Romania,ROU,1.10517972601289
2012,YR2012,San Marino,SMR,..
2012,YR2012,Slovak Republic,SVK,9.14401227790096
2012,YR2012,Slovenia,SVN,0.495940889186784
2012,YR2012,Spain,ESP,0.935228306666119
2012,YR2012,Sweden,SWE,1.12079553624199
2012,YR2012,Switzerland,CHE,1.09380046181636
2012,YR2012,United Kingdom,GBR,0.558530971239605
2012,YR2012,United States,USA,3.40865170073484
2013,YR2013,Andorra,AND,..
2013,YR2013,Austria,AUT,0.640652895563093
2013,YR2013,Belgium,BEL,0.352655299876886
2013,YR2013,Bermuda,BMU,..
2013,YR2013,Canada,CAN,2.46077333748107
2013,YR2013,Channel Islands,CHI,..
2013,YR2013,Croatia,HRV,2.48094721871756
2013,YR2013,Cyprus,CYP,1.16030003360707
2013,YR2013,Czech Republic,CZE,0.259700542601379
2013,YR2013,Denmark,DNK,1.61140012665273
2013,YR2013,Estonia,EST,2.80002037466618
2013,YR2013,Faroe Islands,FRO,..
2013,YR2013,Finland,FIN,0.572721020051858
2013,YR2013,France,FRA,2.14071169213793
2013,YR2013,Germany,DEU,1.00446396814904
2013,YR2013,Gibraltar,GIB,..
2013,YR2013,Greece,GRC,1.51099351659212
2013,YR2013,Greenland,GRL,2.36722116966126
2013,YR2013,Hungary,HUN,4.10299086992816
2013,YR2013,Iceland,ISL,6.71194218841893
2013,YR2013,Ireland,IRL,2.92368065873296
2013,YR2013,Isle of Man,IMN,..
2013,YR2013,Italy,ITA,0.3741871560226
2013,YR2013,Latvia,LVA,0.659315961549183
2013,YR2013,Liechtenstein,LIE,..
2013,YR2013,Lithuania,LTU,7.26975492996098
2013,YR2013,Luxembourg,LUX,5.26358833219223
2013,YR2013,Monaco,MCO,..
2013,YR2013,Netherlands,NLD,2.47837730868665
2013,YR2013,Norway,NOR,-1.77515006186306
2013,YR2013,Poland,POL,5.54468304275007
2013,YR2013,Portugal,PRT,7.20230701357364
2013,YR2013,Romania,ROU,20.5781166156888
2013,YR2013,San Marino,SMR,..
2013,YR2013,Slovak Republic,SVK,6.01030781332301
2013,YR2013,Slovenia,SVN,3.06211046144271
2013,YR2013,Spain,ESP,4.37840197750494
2013,YR2013,Sweden,SWE,-1.10275084507141
2013,YR2013,Switzerland,CHE,15.1980954945637
2013,YR2013,United Kingdom,GBR,1.17558034640072
2013,YR2013,United States,USA,3.57512506383453
2014,YR2014,Andorra,AND,..
2014,YR2014,Austria,AUT,2.8876015141816
2014,YR2014,Belgium,BEL,5.19676368804407
2014,YR2014,Bermuda,BMU,..
2014,YR2014,Canada,CAN,6.32276594130548
2014,YR2014,Channel Islands,CHI,..
2014,YR2014,Croatia,HRV,7.39468888659702
2014,YR2014,Cyprus,CYP,6.24386775630272
2014,YR2014,Czech Republic,CZE,8.71441692748365
2014,YR2014,Denmark,DNK,3.12885309041555
2014,YR2014,Estonia,EST,2.64047013972706
2014,YR2014,Faroe Islands,FRO,..
2014,YR2014,Finland,FIN,-1.9516814182569
2014,YR2014,France,FRA,3.27242102821008
2014,YR2014,Germany,DEU,4.7955800793692
2014,YR2014,Gibraltar,GIB,..
2014,YR2014,Greece,GRC,7.74901819597741
2014,YR2014,Greenland,GRL,11.8247640741946
2014,YR2014,Hungary,HUN,9.19778327897265
2014,YR2014,Iceland,ISL,3.1645367517562
2014,YR2014,Ireland,IRL,14.5666939650779
2014,YR2014,Isle of Man,IMN,..
2014,YR2014,Italy,ITA,2.61522287810469
2014,YR2014,Latvia,LVA,6.23601142809942
2014,YR2014,Liechtenstein,LIE,..
2014,YR2014,Lithuania,LTU,-1.82267830143928
2014,YR2014,Luxembourg,LUX,16.3840762757525
2014,YR2014,Monaco,MCO,..
2014,YR2014,Netherlands,NLD,4.54641094352468
2014,YR2014,Norway,NOR,3.40593205566921
2014,YR2014,Poland,POL,6.70842754960267
2014,YR2014,Portugal,PRT,4.30353000539894
2014,YR2014,Romania,ROU,8.53592987935446
2014,YR2014,San Marino,SMR,..
2014,YR2014,Slovak Republic,SVK,3.69543422696516
2014,YR2014,Slovenia,SVN,6.0106344515987
2014,YR2014,Spain,ESP,4.52634651436412
2014,YR2014,Sweden,SWE,4.36597466243624
2014,YR2014,Switzerland,CHE,-6.1562351999885
2014,YR2014,United Kingdom,GBR,1.04346999726501
2014,YR2014,United States,USA,4.21449218710599
2015,YR2015,Andorra,AND,..
2015,YR2015,Austria,AUT,3.04914318963607
2015,YR2015,Belgium,BEL,3.72167466882331
2015,YR2015,Bermuda,BMU,..
2015,YR2015,Canada,CAN,3.41900045840708
2015,YR2015,Channel Islands,CHI,..
2015,YR2015,Croatia,HRV,10.3420707147264
2015,YR2015,Cyprus,CYP,9.92260692172894
2015,YR2015,Czech Republic,CZE,6.03233430900454
2015,YR2015,Denmark,DNK,3.57737053428733
2015,YR2015,Estonia,EST,-1.50256693861974
2015,YR2015,Faroe Islands,FRO,..
2015,YR2015,Finland,FIN,0.391667672662408
2015,YR2015,France,FRA,4.64591920404835
2015,YR2015,Germany,DEU,5.44074233414548
2015,YR2015,Gibraltar,GIB,..
2015,YR2015,Greece,GRC,3.09116782466681
2015,YR2015,Greenland,GRL,-9.91597250009092
2015,YR2015,Hungary,HUN,7.36537952304552
2015,YR2015,Iceland,ISL,9.11393079726901
2015,YR2015,Ireland,IRL,39.2582519695049
2015,YR2015,Isle of Man,IMN,..
2015,YR2015,Italy,ITA,4.27402570808741
2015,YR2015,Latvia,LVA,2.96595632369608
2015,YR2015,Liechtenstein,LIE,..
2015,YR2015,Lithuania,LTU,2.42069495771224
2015,YR2015,Luxembourg,LUX,4.70066172778915
2015,YR2015,Monaco,MCO,..
2015,YR2015,Netherlands,NLD,7.39380068662756
2015,YR2015,Norway,NOR,4.3422482666229
2015,YR2015,Poland,POL,8.03294116034311
2015,YR2015,Portugal,PRT,6.26153457493956
2015,YR2015,Romania,ROU,4.58319179913696
2015,YR2015,San Marino,SMR,..
2015,YR2015,Slovak Republic,SVK,6.64424074422875
2015,YR2015,Slovenia,SVN,4.74126485469417
2015,YR2015,Spain,ESP,4.31623402607646
2015,YR2015,Sweden,SWE,5.80006093800267
2015,YR2015,Switzerland,CHE,2.64295570573154
2015,YR2015,United Kingdom,GBR,3.77439655402492
2015,YR2015,United States,USA,0.421515644714646
2016,YR2016,Andorra,AND,..
2016,YR2016,Austria,AUT,2.98810577049866
2016,YR2016,Belgium,BEL,6.20185882423337
2016,YR2016,Bermuda,BMU,..
2016,YR2016,Canada,CAN,1.40666435314809
2016,YR2016,Channel Islands,CHI,..
2016,YR2016,Croatia,HRV,7.03440114771713
2016,YR2016,Cyprus,CYP,7.17120374218818
2016,YR2016,Czech Republic,CZE,4.34255429467643
2016,YR2016,Denmark,DNK,4.11147723214667
2016,YR2016,Estonia,EST,4.82252814503357
2016,YR2016,Faroe Islands,FRO,..
2016,YR2016,Finland,FIN,3.89337965127932
2016,YR2016,France,FRA,1.7758626021845
2016,YR2016,Germany,DEU,2.47000012676895
2016,YR2016,Gibraltar,GIB,..
2016,YR2016,Greece,GRC,-1.8191852007719
2016,YR2016,Greenland,GRL,15.1665657177468
2016,YR2016,Hungary,HUN,3.8041832046402
2016,YR2016,Iceland,ISL,10.9346980513492
2016,YR2016,Ireland,IRL,4.12716296307943
2016,YR2016,Isle of Man,IMN,..
2016,YR2016,Italy,ITA,1.86550248523598
2016,YR2016,Latvia,LVA,3.95696728757906
2016,YR2016,Liechtenstein,LIE,..
2016,YR2016,Lithuania,LTU,4.927170943595
2016,YR2016,Luxembourg,LUX,2.61682802109861
2016,YR2016,Monaco,MCO,..
2016,YR2016,Netherlands,NLD,1.66826509196936
2016,YR2016,Norway,NOR,1.06574563931984
2016,YR2016,Poland,POL,9.26612403236517
2016,YR2016,Portugal,PRT,4.43065032922615
2016,YR2016,Romania,ROU,16.3395923098795
2016,YR2016,San Marino,SMR,2.00350239164683
2016,YR2016,Slovak Republic,SVK,5.03061339980471
2016,YR2016,Slovenia,SVN,6.16336682302394
2016,YR2016,Spain,ESP,5.37123712592036
2016,YR2016,Sweden,SWE,2.39978119452773
2016,YR2016,Switzerland,CHE,6.28655581660877
2016,YR2016,United Kingdom,GBR,2.73557708815599
2016,YR2016,United States,USA,0.295295962419601
2017,YR2017,Andorra,AND,..
2017,YR2017,Austria,AUT,4.89844267649518
2017,YR2017,Belgium,BEL,5.47099512057135
2017,YR2017,Bermuda,BMU,..
2017,YR2017,Canada,CAN,1.4142571531733
2017,YR2017,Channel Islands,CHI,..
2017,YR2017,Croatia,HRV,6.84837839304717
2017,YR2017,Cyprus,CYP,9.85522921976934
2017,YR2017,Czech Republic,CZE,7.1982001863189
2017,YR2017,Denmark,DNK,4.81361833886207
2017,YR2017,Estonia,EST,4.13607783622136
2017,YR2017,Faroe Islands,FRO,..
2017,YR2017,Finland,FIN,8.57135508429892
2017,YR2017,France,FRA,4.38589250207069
2017,YR2017,Germany,DEU,4.74285145047723
2017,YR2017,Gibraltar,GIB,..
2017,YR2017,Greece,GRC,6.76026823653946
2017,YR2017,Greenland,GRL,-5.42933277234319
2017,YR2017,Hungary,HUN,6.47544615208338
2017,YR2017,Iceland,ISL,5.4383856458893
2017,YR2017,Ireland,IRL,9.24706402608678
2017,YR2017,Isle of Man,IMN,..
2017,YR2017,Italy,ITA,5.43644097816423
2017,YR2017,Latvia,LVA,6.3657170903147
2017,YR2017,Liechtenstein,LIE,..
2017,YR2017,Lithuania,LTU,13.5211352370656
2017,YR2017,Luxembourg,LUX,0.724161362841684
2017,YR2017,Monaco,MCO,..
2017,YR2017,Netherlands,NLD,6.49973287023944
2017,YR2017,Norway,NOR,1.69946122031412
2017,YR2017,Poland,POL,9.62739778842558
2017,YR2017,Portugal,PRT,8.40562510798671
2017,YR2017,Romania,ROU,7.76522619867319
2017,YR2017,San Marino,SMR,-1.14395148236447
2017,YR2017,Slovak Republic,SVK,3.60562712305901
2017,YR2017,Slovenia,SVN,11.1141712147911
2017,YR2017,Spain,ESP,5.51125009494027
2017,YR2017,Sweden,SWE,4.13162544817321
2017,YR2017,Switzerland,CHE,-0.194172690063567
2017,YR2017,United Kingdom,GBR,6.10115621590855
2017,YR2017,United States,USA,3.91531902838584
2018,YR2018,Andorra,AND,..
2018,YR2018,Austria,AUT,5.54870800610236
2018,YR2018,Belgium,BEL,0.588664531709071
2018,YR2018,Bermuda,BMU,..
2018,YR2018,Canada,CAN,3.07867564523541
2018,YR2018,Channel Islands,CHI,..
2018,YR2018,Croatia,HRV,3.73163676686985
2018,YR2018,Cyprus,CYP,8.00077378887632
2018,YR2018,Czech Republic,CZE,3.70690104013585
2018,YR2018,Denmark,DNK,3.24678404154514
2018,YR2018,Estonia,EST,4.00794972627874
2018,YR2018,Faroe Islands,FRO,..
2018,YR2018,Finland,FIN,1.66777219747939
2018,YR2018,France,FRA,4.44236342971726
2018,YR2018,Germany,DEU,2.28267978287531
2018,YR2018,Gibraltar,GIB,..
2018,YR2018,Greece,GRC,8.69295146974329
2018,YR2018,Greenland,GRL,4.17647604041153
2018,YR2018,Hungary,HUN,5.03786575181306
2018,YR2018,Iceland,ISL,1.66319357506883
2018,YR2018,Ireland,IRL,10.4009233903949
2018,YR2018,Isle of Man,IMN,..
2018,YR2018,Italy,ITA,2.17946424768962
2018,YR2018,Latvia,LVA,4.31690250237786
2018,YR2018,Liechtenstein,LIE,..
2018,YR2018,Lithuania,LTU,6.78192198259417
2018,YR2018,Luxembourg,LUX,0.466918124980566
2018,YR2018,Monaco,MCO,..
2018,YR2018,Netherlands,NLD,4.3304150519037
2018,YR2018,Norway,NOR,-0.236182301300786
2018,YR2018,Poland,POL,6.94919884691667
2018,YR2018,Portugal,PRT,4.13341928891083
2018,YR2018,Romania,ROU,5.32007084530697
2018,YR2018,San Marino,SMR,0.821256932624692
2018,YR2018,Slovak Republic,SVK,5.18474282326964
2018,YR2018,Slovenia,SVN,6.26152235310342
2018,YR2018,Spain,ESP,2.25883801400977
2018,YR2018,Sweden,SWE,4.24697783240826
2018,YR2018,Switzerland,CHE,2.89762289421948
2018,YR2018,United Kingdom,GBR,1.22682575170161
2018,YR2018,United States,USA,2.98954042942977
2019,YR2019,Andorra,AND,..
2019,YR2019,Austria,AUT,2.94248767759662
2019,YR2019,Belgium,BEL,1.02204003955117
2019,YR2019,Bermuda,BMU,..
2019,YR2019,Canada,CAN,1.28105984645953
2019,YR2019,Channel Islands,CHI,..
2019,YR2019,Croatia,HRV,6.80094836636025
2019,YR2019,Cyprus,CYP,-0.408531551767169
2019,YR2019,Czech Republic,CZE,1.30284259510753
2019,YR2019,Denmark,DNK,5.03577493301535
2019,YR2019,Estonia,EST,6.23109739359393
2019,YR2019,Faroe Islands,FRO,..
2019,YR2019,Finland,FIN,7.67662410289869
2019,YR2019,France,FRA,1.90240829659886
2019,YR2019,Germany,DEU,0.956458176865425
2019,YR2019,Gibraltar,GIB,..
2019,YR2019,Greece,GRC,4.8008496544077
2019,YR2019,Greenland,GRL,..
2019,YR2019,Hungary,HUN,5.78571898405997
2019,YR2019,Iceland,ISL,-5.04514403983826
2019,YR2019,Ireland,IRL,11.0561285560762
2019,YR2019,Isle of Man,IMN,..
2019,YR2019,Italy,ITA,0.996022689066763
2019,YR2019,Latvia,LVA,2.11215341824038
2019,YR2019,Liechtenstein,LIE,..
2019,YR2019,Lithuania,LTU,9.47815074622088
2019,YR2019,Luxembourg,LUX,0.836042762142796
2019,YR2019,Monaco,MCO,..
2019,YR2019,Netherlands,NLD,2.70551502901542
2019,YR2019,Norway,NOR,1.4519589006905
2019,YR2019,Poland,POL,5.14543698150105
2019,YR2019,Portugal,PRT,3.54625331285622
2019,YR2019,Romania,ROU,3.96266293864753
2019,YR2019,San Marino,SMR,..
2019,YR2019,Slovak Republic,SVK,0.770481595099625
2019,YR2019,Slovenia,SVN,4.08202313702259
2019,YR2019,Spain,ESP,2.28346303785301
2019,YR2019,Sweden,SWE,3.25856796112991
2019,YR2019,Switzerland,CHE,0.525023296947921
2019,YR2019,United Kingdom,GBR,5.01747302523752
2019,YR2019,United States,USA,-0.116766268691137
2020,YR2020,Andorra,AND,..
2020,YR2020,Austria,AUT,..
2020,YR2020,Belgium,BEL,..
2020,YR2020,Bermuda,BMU,..
2020,YR2020,Canada,CAN,..
2020,YR2020,Channel Islands,CHI,..
2020,YR2020,Croatia,HRV,..
2020,YR2020,Cyprus,CYP,..
2020,YR2020,Czech Republic,CZE,..
2020,YR2020,Denmark,DNK,..
2020,YR2020,Estonia,EST,..
2020,YR2020,Faroe Islands,FRO,..
